antecedent_str,consequent_str,support,confidence,lift,leverage,conviction,support_count,antecedent_len,consequent_len,min_support_used,algo
"fresh dips tapenades, frozen produce",packaged cheese,0.007094842922734391,0.41302325581395355,1.7889447939329397,0.003128905602144079,1.3103153700780419,1332,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen produce",packaged vegetables fruits,0.011632985693132064,0.6772093023255814,1.8515535677575736,0.005350161422905395,1.9648895349270938,2184,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen produce",yogurt,0.00808556423176487,0.4706976744186047,1.7845259044971262,0.0035546329567473986,1.3909513184333158,1518,2,1,0.003,fpgrowth
"fresh dips tapenades, water seltzer sparkling water",fresh fruits,0.016458757230667618,0.739588319770225,1.3263771345493776,0.004049950714066058,1.6988472858089982,3090,2,1,0.003,fpgrowth
"fresh dips tapenades, water seltzer sparkling water",fresh vegetables,0.01335875829595935,0.6002872187649594,1.3517784724349113,0.00347640066978952,1.3908182123039667,2508,2,1,0.003,fpgrowth
"fresh dips tapenades, water seltzer sparkling water",packaged vegetables fruits,0.012847418265492004,0.5773097175682145,1.5784187600403647,0.0047079950713813,1.5005030638115902,2412,2,1,0.003,fpgrowth
"fresh dips tapenades, water seltzer sparkling water",yogurt,0.009614257864516198,0.43202489229296315,1.6379082659302402,0.003744418835981936,1.2962430177433295,1805,2,1,0.003,fpgrowth
"fresh dips tapenades, water seltzer sparkling water",chips pretzels,0.009033673871589735,0.4059358544758258,2.3990685047691156,0.005268181617562113,1.3984927289461508,1696,2,1,0.003,fpgrowth
"eggs, fresh dips tapenades",fresh fruits,0.014605149620223499,0.8076583210603828,1.4484538234944682,0.0045218805623340064,2.3000718231756667,2742,2,1,0.003,fpgrowth
"eggs, fresh dips tapenades",fresh vegetables,0.012916662227951124,0.7142857142857142,1.6084901053295335,0.00488635965714055,1.9457473554132794,2425,2,1,0.003,fpgrowth
"eggs, fresh dips tapenades",packaged vegetables fruits,0.011489171309563125,0.6353460972017673,1.7370956497422954,0.004875159403386522,1.739315166971399,2157,2,1,0.003,fpgrowth
"eggs, fresh dips tapenades",yogurt,0.008580924886280109,0.47452135493372605,1.799022379199669,0.003811153823122181,1.4010726687559443,1611,2,1,0.003,fpgrowth
"eggs, fresh dips tapenades",packaged cheese,0.007963055682798734,0.4403534609720176,1.907321247428966,0.0037880612011230406,1.3743043084322324,1495,2,1,0.003,fpgrowth
"fresh dips tapenades, soy lactosefree",yogurt,0.010386594368867914,0.4401805869074492,1.6688284278509358,0.0041627104779136835,1.3151272542518027,1950,2,1,0.003,fpgrowth
"fresh dips tapenades, soy lactosefree",fresh fruits,0.019228515729032395,0.8148984198645598,1.4614382112261755,0.006071260375144194,2.3900372748174648,3610,2,1,0.003,fpgrowth
"fresh dips tapenades, soy lactosefree",fresh vegetables,0.015595870929253975,0.6609480812641083,1.4883798283898024,0.005117449607106453,1.6396539441660318,2928,2,1,0.003,fpgrowth
"fresh dips tapenades, soy lactosefree",packaged vegetables fruits,0.014978001725772603,0.634762979683973,1.7355013519132694,0.006347641565430233,1.736538271184798,2812,2,1,0.003,fpgrowth
"crackers, fresh dips tapenades",packaged cheese,0.009635563699119004,0.4586713995943205,1.986662496311845,0.004785437561938169,1.4208091891116608,1809,2,1,0.003,fpgrowth
"crackers, fresh dips tapenades",yogurt,0.009470443480947258,0.4508113590263692,1.7091321923733565,0.0039293603960886825,1.3405844780620875,1778,2,1,0.003,fpgrowth
"crackers, fresh dips tapenades",packaged vegetables fruits,0.012708930340573766,0.6049695740365112,1.654043394480066,0.005025377186535321,1.6055676275702917,2386,2,1,0.003,fpgrowth
"crackers, fresh dips tapenades",fresh fruits,0.015830235109884842,0.7535496957403651,1.3514154556783458,0.004116416799335165,1.7950867517909286,2972,2,1,0.003,fpgrowth
"crackers, fresh dips tapenades",fresh vegetables,0.01297525327310884,0.6176470588235294,1.3908708557849498,0.0036463833646325824,1.4539650567923412,2436,2,1,0.003,fpgrowth
"crackers, fresh dips tapenades",chips pretzels,0.009028347412939033,0.42976673427991885,2.5399082767394003,0.0054737515656712145,1.4569377796541776,1695,2,1,0.003,fpgrowth
"fresh dips tapenades, ice cream ice",fresh fruits,0.009555666819358481,0.7230955259975816,1.2967989706437213,0.002187009814167369,1.5976617125639159,1794,2,1,0.003,fpgrowth
"fresh dips tapenades, ice cream ice",packaged vegetables fruits,0.007494327321537003,0.5671100362756953,1.5505318774734822,0.0026609359992323927,1.4651484603052962,1407,2,1,0.003,fpgrowth
"fresh dips tapenades, ice cream ice",fresh vegetables,0.008181440487477496,0.619105199516324,1.3941544226121036,0.0023130514806495046,1.4595311228360839,1536,2,1,0.003,fpgrowth
"fresh dips tapenades, ice cream ice",packaged cheese,0.005315805733400091,0.4022571543732366,1.742313131303269,0.002264800929559916,1.2867149400657032,998,2,1,0.003,fpgrowth
"fresh dips tapenades, ice cream ice",chips pretzels,0.00588041035037445,0.4449818621523579,2.629829217874146,0.003644367678703188,1.4968779061257036,1104,2,1,0.003,fpgrowth
"fresh dips tapenades, ice cream ice",yogurt,0.005704637214901301,0.43168077388149945,1.636603631867134,0.0022189812479808837,1.2954581400414376,1071,2,1,0.003,fpgrowth
frozen meals,packaged vegetables fruits,0.03164449084381758,0.4298531220606325,1.1752586372188571,0.004718936041088036,1.112429250028674,5941,1,1,0.003,fpgrowth
"chips pretzels, frozen meals",fresh fruits,0.013092435363424275,0.6487199788862498,1.1634139205813852,0.001838972488507255,1.2593932178342069,2458,2,1,0.003,fpgrowth
"chips pretzels, frozen meals",fresh vegetables,0.010296044571805989,0.5101609923462656,1.1488244716396898,0.0013338011429985495,1.1349194473000184,1933,2,1,0.003,fpgrowth
"chips pretzels, frozen meals",packaged vegetables fruits,0.010040374556572317,0.4974927421483241,1.3601916844541144,0.002658786600017635,1.2621669715653945,1885,2,1,0.003,fpgrowth
"chips pretzels, frozen meals",packaged cheese,0.008431784044060467,0.4177883346529428,1.809583977953923,0.003772268847869244,1.3210395729993958,1583,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen meals",chips pretzels,0.004671304236665211,0.44836400817995914,2.649817597624009,0.0029084265801601773,1.5060554430143023,877,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen meals",fresh fruits,0.00737714523122157,0.708077709611452,1.269866030069955,0.0015677566370442967,1.5154706944868133,1385,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen meals",fresh vegetables,0.006402403298143197,0.614519427402863,1.3838277859143864,0.0017758136579353965,1.442168180063803,1202,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen meals",packaged vegetables fruits,0.006050857027196898,0.5807770961145194,1.5878988972684422,0.0022402510512082576,1.512913674214562,1136,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen meals",yogurt,0.004607386732856793,0.44222903885480574,1.6765945923400434,0.0018593242293113133,1.3199571489086752,865,2,1,0.003,fpgrowth
"fresh dips tapenades, frozen meals",packaged cheese,0.0045807544396032854,0.4396728016359918,1.904373079357351,0.0021753673391150213,1.3726348676826026,860,2,1,0.003,fpgrowth
"fresh vegetables, frozen meals",fresh fruits,0.02586528320780646,0.7559153175591532,1.355657960062956,0.0067857779271342684,1.8124843874974756,4856,2,1,0.003,fpgrowth
"fresh fruits, frozen meals",fresh vegetables,0.02586528320780646,0.5898931000971818,1.3283721005918736,0.006393869139201855,1.3555680627760767,4856,2,1,0.003,fpgrowth
"bread, frozen meals",fresh fruits,0.0117554942420982,0.6888264669163546,1.235340865948419,0.002239501882310887,1.4217137034993084,2207,2,1,0.003,fpgrowth
"bread, frozen meals",fresh vegetables,0.009401199518488139,0.5508739076154807,1.240505321557203,0.0018226753839146268,1.2377989728470467,1765,2,1,0.003,fpgrowth
"bread, frozen meals",packaged vegetables fruits,0.008857900736116586,0.5190387016229714,1.4191003527181894,0.002615987879742556,1.3187091476434958,1663,2,1,0.003,fpgrowth
"bread, frozen meals",yogurt,0.007222677930351227,0.42322097378277157,1.6045305343280514,0.002721250393868754,1.276457246453305,1356,2,1,0.003,fpgrowth
"bread, frozen meals",packaged cheese,0.007643468163756645,0.44787765293383275,1.9399110927927934,0.003703355551300409,1.393033000515682,1435,2,1,0.003,fpgrowth
"frozen meals, yogurt",fresh fruits,0.018568034856345412,0.7321991178323882,1.3131253453702845,0.004427697894751342,1.6519724377697307,3486,2,1,0.003,fpgrowth
"fresh fruits, frozen meals",yogurt,0.018568034856345412,0.42346938775510207,1.6054723302891434,0.007002569350626398,1.2770072429467556,3486,2,1,0.003,fpgrowth
"frozen meals, packaged vegetables fruits",yogurt,0.01343332871706917,0.424507658643326,1.6094086601174338,0.005086580591525357,1.2793111475326568,2522,2,1,0.003,fpgrowth
"frozen meals, yogurt",packaged vegetables fruits,0.01343332871706917,0.5297206469229153,1.4483057901845424,0.004158126747906634,1.3486623635129464,2522,2,1,0.003,fpgrowth
"fresh vegetables, frozen meals",yogurt,0.014067177296502647,0.41111457036114574,1.5586323034883325,0.005041843184653894,1.2502156286474468,2641,2,1,0.003,fpgrowth
"frozen meals, yogurt",fresh vegetables,0.014067177296502647,0.5547153959252258,1.2491559158675527,0.0028058310403526795,1.2484775147065534,2641,2,1,0.003,fpgrowth
"frozen meals, yogurt",packaged cheese,0.010764772933067721,0.42449065322411256,1.838614008942239,0.004909942674670673,1.336424254608767,2021,2,1,0.003,fpgrowth
"frozen meals, packaged cheese",yogurt,0.010764772933067721,0.4405929801613255,1.6703919079452256,0.004320313473066127,1.316096762299447,2021,2,1,0.003,fpgrowth
"frozen meals, packaged cheese",fresh fruits,0.016847588712168828,0.6895574449531283,1.2366518014079402,0.003224037852510773,1.425061316366627,3163,2,1,0.003,fpgrowth
"frozen meals, packaged vegetables fruits",packaged cheese,0.01328951433350023,0.41996296919710485,1.8190030629369676,0.005983581427569362,1.3259923228017199,2495,2,1,0.003,fpgrowth
"frozen meals, packaged cheese",packaged vegetables fruits,0.01328951433350023,0.5439284935687814,1.487151371686402,0.004353292650545274,1.3906768015290014,2495,2,1,0.003,fpgrowth
"fresh vegetables, frozen meals",packaged cheese,0.014141747717612467,0.41329389788293897,1.7901170371747315,0.006241846524597841,1.3109198063733214,2655,2,1,0.003,fpgrowth
"frozen meals, packaged cheese",fresh vegetables,0.014141747717612467,0.5788096795291039,1.3034134993481308,0.0032919692515423343,1.3198969416268431,2655,2,1,0.003,fpgrowth
"frozen meals, packaged vegetables fruits",fresh fruits,0.023809270168635682,0.7523985860966167,1.3493510565119264,0.0061642918260962215,1.7867413161216563,4470,2,1,0.003,fpgrowth
"fresh fruits, frozen meals",packaged vegetables fruits,0.023809270168635682,0.543002915451895,1.4846207545512355,0.007771995938401281,1.3878601970939217,4470,2,1,0.003,fpgrowth
"frozen meals, packaged vegetables fruits",fresh vegetables,0.02017129891020656,0.6374347752903551,1.4354305403864873,0.00611886074431978,1.5333180844290084,3787,2,1,0.003,fpgrowth
"fresh vegetables, frozen meals",packaged vegetables fruits,0.02017129891020656,0.589508094645081,1.6117702638073137,0.007656302596427918,1.5450927425326397,3787,2,1,0.003,fpgrowth
"frozen meals, milk",fresh fruits,0.014946042973868394,0.7043172690763052,1.2631220588520198,0.0031134232605748054,1.496197206949775,2806,2,1,0.003,fpgrowth
"frozen meals, milk",packaged vegetables fruits,0.010732814181163512,0.505773092369478,1.3828309363687148,0.002971334524548612,1.2833135024417501,2015,2,1,0.003,fpgrowth
"frozen meals, milk",yogurt,0.009630237240468303,0.4538152610441768,1.7205206934361035,0.004032956558400209,1.3479574127698402,1808,2,1,0.003,fpgrowth
"frozen meals, milk",packaged cheese,0.00894312407452781,0.4214357429718876,1.8253821491989415,0.0040438080170915915,1.3293677244012188,1679,2,1,0.003,fpgrowth
"frozen meals, milk",fresh vegetables,0.011345356925994183,0.5346385542168675,1.2039451541397264,0.001921873732442101,1.1946151123388054,2130,2,1,0.003,fpgrowth
"frozen meals, water seltzer sparkling water",fresh fruits,0.01087130210608175,0.648966613672496,1.1638562352209174,0.0015305418153417055,1.2602780629491688,2041,2,1,0.003,fpgrowth
"frozen meals, water seltzer sparkling water",packaged vegetables fruits,0.007963055682798734,0.4753577106518283,1.299672438190041,0.0018360844177249744,1.2089152489409225,1495,2,1,0.003,fpgrowth
"frozen meals, refrigerated",fresh fruits,0.009049653247541839,0.6744739976181023,1.209601158339951,0.0015681349097440098,1.359030224664829,1699,2,1,0.003,fpgrowth
"frozen meals, refrigerated",packaged vegetables fruits,0.006476973719253018,0.4827312425565701,1.31983236401846,0.0015695522195007753,1.2261480220978622,1216,2,1,0.003,fpgrowth
"frozen meals, refrigerated",yogurt,0.005496905327523943,0.4096863834855101,1.5532177101845042,0.001957861643254482,1.24719089484054,1032,2,1,0.003,fpgrowth
"frozen meals, refrigerated",fresh vegetables,0.0069297227045626445,0.5164747915839619,1.1630424286809102,0.0009714510769126194,1.1497390542542933,1301,2,1,0.003,fpgrowth
"eggs, frozen meals",fresh fruits,0.008666148224691332,0.706776715899218,1.2675328289282226,0.0018291274967792226,1.5087467474078882,1627,2,1,0.003,fpgrowth
"eggs, frozen meals",packaged vegetables fruits,0.006434362050047405,0.524761077324066,1.4347458630634045,0.00194969182677243,1.3345877906233177,1208,2,1,0.003,fpgrowth
"eggs, frozen meals",packaged cheese,0.005427661365064823,0.44265855777584706,1.9173054090195658,0.0025967814543674896,1.3799882648525807,1019,2,1,0.003,fpgrowth
"eggs, frozen meals",yogurt,0.00524123531229027,0.42745438748913983,1.6205804042000422,0.0020070635928824505,1.2858953968550357,984,2,1,0.003,fpgrowth
"eggs, frozen meals",fresh vegetables,0.007275942516858242,0.5933970460469157,1.3362625879375327,0.0018309479607445623,1.3672498205620789,1366,2,1,0.003,fpgrowth
"cereal, frozen meals",fresh fruits,0.007366492313920167,0.6736483195323916,1.2081203878841311,0.0012690103180889077,1.3555918434905188,1383,2,1,0.003,fpgrowth
"cereal, frozen meals",packaged vegetables fruits,0.0054010290718113155,0.4939113492450073,1.3503998213109087,0.0014014513270747715,1.2532351059169125,1014,2,1,0.003,fpgrowth
"cereal, frozen meals",yogurt,0.004852403830789062,0.4437408670238675,1.682326289515245,0.0019680621540104975,1.32354459274802,911,2,1,0.003,fpgrowth
"cereal, frozen meals",packaged cheese,0.0046340190261103,0.42377009254749143,1.8354930145357282,0.0021093463690027305,1.3347530904558838,870,2,1,0.003,fpgrowth
"cereal, frozen meals",milk,0.0046180396501581955,0.4223088163662932,1.7245264122292685,0.0019401800259680807,1.3071275534867617,867,2,1,0.003,fpgrowth
"cereal, frozen meals",fresh vegetables,0.005395702613160614,0.49342425718460786,1.1111352495754236,0.0005396757566439401,1.0974228902921606,1013,2,1,0.003,fpgrowth
"frozen meals, soup broth bouillon",fresh vegetables,0.006247935997272853,0.5882647943831495,1.3247053415106123,0.0015314637362430208,1.350207143446696,1173,2,1,0.003,fpgrowth
"frozen meals, soup broth bouillon",packaged vegetables fruits,0.005576802207284465,0.5250752256770311,1.4356047740407647,0.001692166053848193,1.3354705800227744,1047,2,1,0.003,fpgrowth
"frozen meals, soup broth bouillon",fresh fruits,0.006887111035357033,0.6484453360080241,1.162921376250833,0.0009648611085730438,1.2584093498512414,1293,2,1,0.003,fpgrowth
"frozen meals, soup broth bouillon",packaged cheese,0.004266493379211897,0.4017051153460381,1.7399220617209803,0.0018143758544810185,1.2855277046705575,801,2,1,0.003,fpgrowth
"frozen meals, juice nectars",yogurt,0.0038510296044571807,0.41361556064073224,1.5681141475325597,0.0013951946064011994,1.2555479276048527,723,2,1,0.003,fpgrowth
"frozen meals, juice nectars",fresh fruits,0.006088142237751808,0.6538901601830663,1.1726861198174452,0.0008965209378428741,1.278206006466937,1143,2,1,0.003,fpgrowth
"frozen meals, juice nectars",packaged cheese,0.0037658062660459565,0.404462242562929,1.7518641214269102,0.0016162067508856876,1.2914792390247651,707,2,1,0.003,fpgrowth
"frozen meals, juice nectars",packaged vegetables fruits,0.00445291943198645,0.4782608695652174,1.3076099461737523,0.001047531269395374,1.2156421223452043,836,2,1,0.003,fpgrowth
"frozen meals, other creams cheeses",fresh fruits,0.00584312513981954,0.6664641555285541,1.1952363135811415,0.0009544474169075803,1.3263932002642311,1097,2,1,0.003,fpgrowth
"frozen meals, other creams cheeses",packaged cheese,0.004373022552225927,0.4987849331713244,2.160407911488079,0.002348857333716887,1.5345202103596065,821,2,1,0.003,fpgrowth
"frozen meals, other creams cheeses",yogurt,0.003616665423826315,0.41251518833535844,1.5639423765843472,0.0013041342986546073,1.2531962580124232,679,2,1,0.003,fpgrowth
"frozen meals, other creams cheeses",fresh vegetables,0.005246561770940972,0.5984204131227217,1.3475746386691536,0.0013532250900708089,1.3843527758851342,985,2,1,0.003,fpgrowth
"frozen meals, other creams cheeses",packaged vegetables fruits,0.004607386732856793,0.5255164034021872,1.4368109952019665,0.0014007111518356775,1.3367123086657284,865,2,1,0.003,fpgrowth
"baking ingredients, frozen meals",fresh fruits,0.0036432977170798224,0.6621490803484995,1.187497661009581,0.0005752514912183071,1.3094523365739468,684,2,1,0.003,fpgrowth
"baking ingredients, frozen meals",fresh vegetables,0.0032597926942293147,0.5924491771539205,1.3341280951077874,0.0008164046071461564,1.3640699139069683,612,2,1,0.003,fpgrowth
"frozen meals, soy lactosefree",fresh vegetables,0.008714086352547645,0.5868005738880918,1.3214080836609627,0.002119540382762703,1.3454225265109685,1636,2,1,0.003,fpgrowth
"frozen meals, soy lactosefree",packaged vegetables fruits,0.008229378615333809,0.5541606886657101,1.5151271500353556,0.0027979013857549083,1.4225934046374882,1545,2,1,0.003,fpgrowth
"frozen meals, soy lactosefree",yogurt,0.006215977245368644,0.4185796269727403,1.5869340938432193,0.002299004719865168,1.2662675781103803,1167,2,1,0.003,fpgrowth
"frozen meals, soy lactosefree",fresh fruits,0.01094054606854087,0.736728837876614,1.321248941879269,0.0026600882972902355,1.6803955001496775,2054,2,1,0.003,fpgrowth
"cream, frozen meals",fresh vegetables,0.004037455657231733,0.5353107344632769,1.205458827525213,0.000688145365547559,1.1963431416696504,758,2,1,0.003,fpgrowth
"cream, frozen meals",packaged vegetables fruits,0.0036326447997784192,0.481638418079096,1.3168444796919285,0.0008740466085719188,1.2235630223249443,682,2,1,0.003,fpgrowth
"cream, frozen meals",yogurt,0.00335034249129124,0.4442090395480226,1.6841012419795005,0.0013609475500742669,1.3246594853189873,629,2,1,0.003,fpgrowth
"cream, frozen meals",fresh fruits,0.004974912379755196,0.6596045197740112,1.1829342479955334,0.0007693427226207273,1.2996637789009555,934,2,1,0.003,fpgrowth
"cream, frozen meals",packaged cheese,0.003329036656688434,0.4413841807909605,1.9117856470194141,0.0015877134796478504,1.3768400810316646,625,2,1,0.003,fpgrowth
"cream, frozen meals",milk,0.0030360814308998518,0.4025423728813559,1.6438088128220016,0.001189101777780903,1.263882205631374,570,2,1,0.003,fpgrowth
"frozen meals, frozen produce",fresh fruits,0.009939171842208988,0.7545491306105945,1.3532078414203967,0.0025942751175666587,1.8023960446823721,1866,2,1,0.003,fpgrowth
"frozen meals, frozen produce",yogurt,0.0056247403351407784,0.42701172664779624,1.6189021725426205,0.0021503238876622653,1.2849019811697169,1056,2,1,0.003,fpgrowth
"frozen meals, frozen produce",packaged cheese,0.005347764485304301,0.40598463404771534,1.7584581189384283,0.002306597665515202,1.2947891483452383,1004,2,1,0.003,fpgrowth
"frozen meals, frozen produce",fresh vegetables,0.008202746322080302,0.6227254346947029,1.4023067800608473,0.0023532799722674755,1.4735364293177287,1540,2,1,0.003,fpgrowth
"frozen meals, frozen produce",packaged vegetables fruits,0.0076381417051059435,0.5798625151637687,1.5853983474139874,0.002820335683316625,1.5096202712774107,1434,2,1,0.003,fpgrowth
"frozen meals, ice cream ice",packaged vegetables fruits,0.006040204109895495,0.4295454545454545,1.17441744545812,0.0008970549398494765,1.1118292752438381,1134,2,1,0.003,fpgrowth
"frozen meals, lunch meat",fresh fruits,0.007952402765497331,0.6937732342007435,1.2442123946631896,0.001560887297874891,1.444679974321135,1493,2,1,0.003,fpgrowth
"frozen meals, lunch meat",packaged cheese,0.005832472222518137,0.5088289962825279,2.203912179491853,0.0031860545127784926,1.5658999492318444,1095,2,1,0.003,fpgrowth
"frozen meals, lunch meat",yogurt,0.004900341958645375,0.4275092936802974,1.6207885665211308,0.0018769112287732518,1.2860187239548275,920,2,1,0.003,fpgrowth
"frozen meals, lunch meat",fresh vegetables,0.006285221207827763,0.5483271375464684,1.2347702853180251,0.0011950264707484256,1.230819608715279,1180,2,1,0.003,fpgrowth
"frozen meals, lunch meat",packaged vegetables fruits,0.0062213037040193455,0.5427509293680297,1.483931801031247,0.002028857865406077,1.3870953591128734,1168,2,1,0.003,fpgrowth
"frozen meals, spreads",fresh fruits,0.005693984297599898,0.7112441783100466,1.2755447726444549,0.0012300215894974218,1.5320892010493665,1069,2,1,0.003,fpgrowth
"frozen meals, spreads",fresh vegetables,0.0043570431762738225,0.5442448436460412,1.2255774242337871,0.0008019489895497306,1.2197949010161249,818,2,1,0.003,fpgrowth
"frozen meals, spreads",packaged cheese,0.003275772070181419,0.40918163672654684,1.7723054295147158,0.0014274608165853755,1.3017954376434362,615,2,1,0.003,fpgrowth
"frozen meals, spreads",packaged vegetables fruits,0.004250514003259793,0.530938123752495,1.4516344856996946,0.001322425668949503,1.3521628935317982,798,2,1,0.003,fpgrowth
"frozen meals, spreads",yogurt,0.003531442085415091,0.4411177644710578,1.6723814890413033,0.0014198173702674134,1.317332562772315,663,2,1,0.003,fpgrowth
"crackers, frozen meals",fresh fruits,0.00876735093905466,0.6672071341710579,1.196568770917923,0.0014402744248239166,1.3293544470953613,1646,2,1,0.003,fpgrowth
"crackers, frozen meals",yogurt,0.005646046169743585,0.4296716659910823,1.628986629977742,0.0021800593618464988,1.2908946017852063,1060,2,1,0.003,fpgrowth
"crackers, frozen meals",fresh vegetables,0.006812540614247212,0.5184434535873531,1.1674756313753805,0.0009772662571957587,1.1544393279953253,1279,2,1,0.003,fpgrowth
"crackers, frozen meals",packaged cheese,0.006066836403149002,0.46169436562626665,1.9997559947261865,0.0030330480713982107,1.4287880354069598,1139,2,1,0.003,fpgrowth
"crackers, frozen meals",packaged vegetables fruits,0.0067805818623430025,0.5160113498175922,1.4108232897527837,0.001974464815940152,1.3104606143000301,1273,2,1,0.003,fpgrowth
"frozen meals, nuts seeds dried fruit",fresh fruits,0.004985565297056599,0.7289719626168224,1.307337767642045,0.001172040268977039,1.6323022533858826,936,2,1,0.003,fpgrowth
"frozen meals, nuts seeds dried fruit",fresh vegetables,0.004005496905327524,0.5856697819314641,1.3188616689181722,0.0009684104543935695,1.3417505930991682,752,2,1,0.003,fpgrowth
"frozen meals, nuts seeds dried fruit",packaged vegetables fruits,0.0038563560631078822,0.5638629283489097,1.54165398071972,0.0013549153304036827,1.4542402035011577,724,2,1,0.003,fpgrowth
"energy granola bars, frozen meals",fresh fruits,0.007622162329153839,0.7227272727272727,1.2961385455066496,0.0017414928933302178,1.5955398156276897,1431,2,1,0.003,fpgrowth
"energy granola bars, frozen meals",yogurt,0.004910994875946778,0.46565656565656566,1.7654138721626607,0.0021292138140755865,1.37782879005877,922,2,1,0.003,fpgrowth
"energy granola bars, frozen meals",packaged vegetables fruits,0.005619413876490077,0.5328282828282829,1.4568023573877917,0.0017620519989555634,1.3576336933923412,1055,2,1,0.003,fpgrowth
"energy granola bars, frozen meals",fresh vegetables,0.005539516996729554,0.5252525252525252,1.182808885535253,0.0008561593854762599,1.1709968886681745,1040,2,1,0.003,fpgrowth
"frozen meals, hot dogs bacon sausage",fresh vegetables,0.005257214688242375,0.5598411798071469,1.2606985975861313,0.0010871341485254263,1.2630164166397688,987,2,1,0.003,fpgrowth
"frozen meals, hot dogs bacon sausage",packaged vegetables fruits,0.0047405481991243306,0.5048213272830403,1.3802287216096896,0.0013059375980670842,1.2808468917941702,890,2,1,0.003,fpgrowth
"frozen meals, hot dogs bacon sausage",packaged cheese,0.004319757965718912,0.46001134429948953,1.9924662545039744,0.0021517122304628745,1.4243348293818918,811,2,1,0.003,fpgrowth
"frozen meals, hot dogs bacon sausage",fresh fruits,0.006141406824258823,0.6539988655700509,1.1728810719764293,0.000905234998320922,1.278607588614371,1153,2,1,0.003,fpgrowth
"frozen meals, hot dogs bacon sausage",yogurt,0.0038723354390599865,0.4123652864435621,1.5633740631560427,0.0013954263420504357,1.2528765755880626,727,2,1,0.003,fpgrowth
"fresh herbs, frozen meals",fresh vegetables,0.00506013571816642,0.852017937219731,1.918647390213704,0.0024227903966778223,3.7567243312308354,950,2,1,0.003,fpgrowth
"fresh herbs, frozen meals",packaged vegetables fruits,0.003755153348744554,0.6322869955156951,1.7287317796337054,0.0015829520894258759,1.7248453443243728,705,2,1,0.003,fpgrowth
"fresh herbs, frozen meals",fresh fruits,0.004708589447220121,0.7928251121076233,1.4218519577523945,0.0013970003457335874,2.135392376228204,884,2,1,0.003,fpgrowth
"butter, frozen meals",fresh fruits,0.004404981304130136,0.6701782820097244,1.2018972252096258,0.0007399580294804651,1.3413297306405931,827,2,1,0.003,fpgrowth
"butter, frozen meals",fresh vegetables,0.003962885236121912,0.6029173419773096,1.3577012104629194,0.001044065391532738,1.4000304586472232,744,2,1,0.003,fpgrowth
"butter, frozen meals",packaged vegetables fruits,0.0033237101980377326,0.5056726094003241,1.3825562065334973,0.0009196775935541015,1.2830526406049738,624,2,1,0.003,fpgrowth
oils vinegars,fresh vegetables,0.04249981357394723,0.6321001346748001,1.4234175370826343,0.01264222613614403,1.5110845864022298,7979,1,1,0.003,fpgrowth
oils vinegars,packaged vegetables fruits,0.03167644959572179,0.47112413847738255,1.2880974559252736,0.007084793545157061,1.1992380631747868,5947,1,1,0.003,fpgrowth
oils vinegars,fresh fruits,0.04290995089005124,0.6382001109086589,1.1445475972891384,0.005419198219141365,1.2227744935533258,8056,1,1,0.003,fpgrowth
"chips pretzels, oils vinegars",fresh vegetables,0.00805360547986066,0.6783310901749664,1.5275243853573608,0.00278128016901036,1.7282609504746769,1512,2,1,0.003,fpgrowth
"chips pretzels, oils vinegars",packaged vegetables fruits,0.006530238305760033,0.5500224315836698,1.5038127681474558,0.002187783949687088,1.4095104030729344,1226,2,1,0.003,fpgrowth
"chips pretzels, oils vinegars",fresh fruits,0.008527660299773093,0.7182593091072229,1.2881257029221784,0.0019074521318686224,1.5702370671039472,1601,2,1,0.003,fpgrowth
"chips pretzels, oils vinegars",packaged cheese,0.004857730289439763,0.40915208613728127,1.7721774358192517,0.002116621983208505,1.3017303298189302,912,2,1,0.003,fpgrowth
"fresh dips tapenades, oils vinegars",fresh fruits,0.006162712658861629,0.7865397688647179,1.41057982792377,0.0017937910729542827,2.0725156803139586,1157,2,1,0.003,fpgrowth
"fresh dips tapenades, oils vinegars",fresh vegetables,0.006082815779101107,0.7763426240652617,1.748235200816355,0.0026034122204376745,2.4856225443447104,1142,2,1,0.003,fpgrowth
"fresh dips tapenades, oils vinegars",packaged cheese,0.003318383739387031,0.42352141400407883,1.8344159028250957,0.0015094244219952947,1.3341773111252837,623,2,1,0.003,fpgrowth
"fresh dips tapenades, oils vinegars",packaged vegetables fruits,0.00506013571816642,0.6458191706322229,1.765730011982973,0.002194388585917294,1.7907464527778973,950,2,1,0.003,fpgrowth
"fresh dips tapenades, oils vinegars",yogurt,0.0032331604009758074,0.41264445955132567,1.5644324742545435,0.0011664937635957454,1.2534720742650376,607,2,1,0.003,fpgrowth
"canned meals beans, oils vinegars",fresh vegetables,0.006317179959731973,0.811217510259918,1.8267694739323928,0.002859064390210601,2.9448060389381117,1186,2,1,0.003,fpgrowth
"canned meals beans, oils vinegars",fresh fruits,0.005853778057120943,0.7517099863201094,1.3481161221923865,0.0015115867868309768,1.7817860235074963,1099,2,1,0.003,fpgrowth
